1,2014-02-07 09:58:26,Cam5
2,2014-02-07 09:58:31,Cam5
3,2014-02-07 10:13:43,Cam5
4,2014-02-07 10:13:48,Cam5
5,2014-02-07 10:15:03,Cam5
