1,2014-02-07 09:46:48,Cam1
2,2014-02-07 09:46:56,Cam1
3,2014-02-07 09:46:59,Cam1
4,2014-02-07 09:49:25,Cam1
5,2014-02-07 09:49:30,Cam1
6,2014-02-07 10:15:00,Cam1
