1,2014-02-07 09:49:39,Cam2
2,2014-02-07 09:49:50,Cam2
3,2014-02-07 09:58:19,Cam2
4,2014-02-07 09:58:21,Cam2
5,2014-02-07 09:58:22,Cam2
6,2014-02-07 10:13:33,Cam2
7,2014-02-07 10:13:51,Cam2
8,2014-02-07 10:14:43,Cam2
9,2014-02-07 10:14:51,Cam2
10,2014-02-07 10:21:06,Cam2
11,2014-02-07 10:22:26,Cam2
12,2014-02-07 10:22:33,Cam2
